WITTCASE NUMBER: HA002127
SAMPLE NUMBER:   2
TIME RESOLUTION: 4 ms/sample
mmHg RESOLUTION: 0.0203458 mmHg/unit
DATA UNITS:      mmHg, mmHg/sec

------------------------- Begin Data -------------------------
  FA     	  FA'		  RV     	  RV'		
 -0.08   	   5.09		 71.01   	 269.58		
 -0.06   	   0.00		 72.09   	 284.84		
 -0.06   	   0.00		 73.22   	 310.27		
 -0.06   	  -5.09		 74.47   	 335.71		
 -0.08   	   5.09		 75.81   	 350.97		
 -0.06   	   0.00		 77.21   	 361.14		
 -0.06   	   0.00		 78.66   	 361.14		
 -0.06   	   0.00		 80.10   	 356.05		
 -0.06   	   0.00		 81.53   	 345.88		
 -0.06   	   0.00		 82.91   	 325.53		
 -0.06   	  -5.09		 84.21   	 310.27		
 -0.08   	   5.09		 85.45   	 289.93		
 -0.06   	   0.00		 86.61   	 259.41		
 -0.06   	   0.00		 87.65   	 198.37		
 -0.06   	  -5.09		 88.44   	 137.33		
 -0.08   	   0.00		 88.99   	  86.47		
 -0.08   	   5.09		 89.34   	  35.61		
 -0.06   	   0.00		 89.48   	  15.26		
 -0.06   	   0.00		 89.54   	   5.09		
 -0.06   	   0.00		 89.56(S)	  -5.09		
 -0.06   	   0.00		 89.54   	 -35.61		
 -0.06   	   0.00		 89.40   	 -55.95		
 -0.06   	   0.00		 89.18   	 -71.21		
 -0.06   	  -5.09		 88.89   	-101.73		
 -0.08   	   0.00		 88.48   	-101.73		
 -0.08   	   5.09		 88.08   	-101.73		
 -0.06   	   0.00		 87.67   	-106.82		
 -0.06   	   0.00		 87.24   	-122.07		
 -0.06   	  -5.09		 86.75   	-147.51		
 -0.08   	   5.09		 86.16   	-178.03		
 -0.06   	   5.09		 85.45   	-203.46		
 -0.04   	  -5.09		 84.64   	-223.80		
 -0.06   	  -5.09		 83.74   	-264.50		
 -0.08   	   5.09		 82.69   	-315.36		
 -0.06   	   0.00		 81.42   	-356.05		
 -0.06   	   0.00		 80.00   	-376.40		
 -0.06   	  -5.09		 78.49   	-401.83		
 -0.08   	   5.09		 76.89   	-442.52		
 -0.06   	   5.09		 75.12   	-473.04		
 -0.04   	  -5.09		 73.22   	-503.56		
 -0.06   	  -5.09		 71.21   	-503.56		
 -0.08   	   5.09		 69.20   	-508.65		
 -0.06   	   0.00		 67.16   	-595.11		
 -0.06   	   0.00		 64.78   	-762.97		
 -0.06   	   0.00		 61.73   	-961.34		
 -0.06   	  -5.09		 57.88   	-1113.93		
 -0.08   	   5.09		 53.43   	-1134.28		
 -0.06   	   0.00		 48.89   	-1032.55		
 -0.06   	   0.00		 44.76   	-935.91		
 -0.06   	   0.00		 41.02   	-895.22		
 -0.06   	   0.00		 37.44   	-859.61		
 -0.06   	   5.09		 34.00   	-762.97		
 -0.04   	  -5.09		 30.95   	-645.98		
 -0.06   	  -5.09		 28.36   	-544.25		
 -0.08   	   5.09		 26.19   	-447.61		
 -0.06   	   0.00		 24.39   	-376.40		
 -0.06   	   0.00		 22.89   	-345.88		
 -0.06   	  -5.09		 21.51   	-330.62		
 -0.08   	   5.09		 20.18   	-335.71		
 -0.06   	   0.00		 18.84   	-376.40		
 -0.06   	   0.00		 17.33   	-447.61		
 -0.06   	  -5.09		 15.54   	-478.13		
 -0.08   	   5.09		 13.63   	-432.35		
 -0.06   	   0.00		 11.90   	-345.88		
 -0.06   	   0.00		 10.52   	-269.58		
 -0.06   	   0.00		  9.44   	-218.72		
 -0.06   	   0.00		  8.57   	-178.03		
 -0.06   	   0.00		  7.85   	-106.82		
 -0.06   	   0.00		  7.43   	 -30.52		
 -0.06   	   0.00		  7.30   	  35.61		
 -0.06   	   0.00		  7.45   	  66.12		
 -0.06   	   5.09		  7.71   	  81.38		
 -0.04   	   0.00		  8.04   	  76.30		
 -0.04   	  -5.09		  8.34   	  40.69		
 -0.06   	   0.00		  8.50   	  -5.09		
 -0.06   	   0.00		  8.48   	 -61.04		
 -0.06   	   5.09		  8.24   	 -81.38		
 -0.04   	  -5.09		  7.91   	 -86.47		
 -0.06   	   0.00		  7.57   	 -55.95		
 -0.06   	   0.00		  7.34   	 -20.35		
 -0.06   	   5.09		  7.26   	 -10.17		
 -0.04   	  -5.09		  7.22   	 -25.43		
 -0.06   	   0.00		  7.12   	 -40.69		
 -0.06   	   5.09		  6.96   	 -30.52		
 -0.04   	   0.00		  6.84(D)	   0.00		
 -0.04   	  -5.09		  6.84   	  35.61		
 -0.06   	   0.00		  6.98   	  61.04		
 -0.06   	   0.00		  7.22   	  66.12		
 -0.06   	   5.09		  7.49   	  81.38		
 -0.04   	   0.00		  7.81   	  81.38		
 -0.04   	  -5.09		  8.14   	  76.30		
 -0.06   	   0.00		  8.44   	  45.78		
 -0.06   	   5.09		  8.63   	  45.78		
 -0.04   	   0.00		  8.81   	  66.12		
 -0.04   	  -5.09		  9.07   	  81.38		
 -0.06   	   0.00		  9.40   	  76.30		
 -0.06   	   5.09		  9.70   	  45.78		
 -0.04   	   0.00		  9.89   	  30.52		
 -0.04   	  -5.09		 10.01   	  25.43		
 -0.06   	   0.00		 10.11   	  30.52		
 -0.06   	   5.09		 10.23   	  30.52		
 -0.04   	   0.00		 10.36   	   0.00		
 -0.04   	  -5.09		 10.36   	 -25.43		
 -0.06   	   0.00		 10.25   	 -35.61		
 -0.06   	   0.00		 10.11   	 -25.43		
 -0.06   	   5.09		 10.01   	  10.17		
 -0.04   	   0.00		 10.05(E)	  45.78		
 -0.04   	  -5.09		 10.23   	  66.12		
 -0.06   	   0.00		 10.50   	  81.38		
 -0.06   	   5.09		 10.82   	 101.73		
 -0.04   	  -5.09		 11.23   	 127.16		
 -0.06   	   0.00		 11.74   	 152.59		
 -0.06   	   0.00		 12.35   	 193.29		
 -0.06   	   5.09		 13.12   	 254.32		
 -0.04   	  -5.09		 14.14   	 325.53		
 -0.06   	   0.00		 15.44   	 300.10		
 -0.06   	   0.00		 16.64   	 228.89		
 -0.06   	   0.00		 17.56   	 203.46		
 -0.06   	   0.00		 18.37   	 203.46		
 -0.06   	   0.00		 19.19   	 259.41		
 -0.06   	   0.00		 20.22   	 350.97		
 -0.06   	   5.09		 21.63   	 447.61		
 -0.04   	   0.00		 23.42   	 549.34		
 -0.04   	   0.00		 25.62   	 645.98		
 -0.04   	   0.00		 28.20   	 707.02		
 -0.04   	  -5.09		 31.03   	 742.62		
 -0.06   	   0.00		 34.00   	 742.62		
 -0.06   	   0.00		 36.97   	 727.36		
 -0.06   	   0.00		 39.88   	 671.41		
 -0.06   	   5.09		 42.56   	 574.77		
 -0.04   	  -5.09		 44.86   	 462.87		
 -0.06   	   0.00		 46.71   	 335.71		
 -0.06   	   0.00		 48.06   	 239.06		
 -0.06   	   5.09		 49.01   	 172.94		
 -0.04   	   0.00		 49.70   	 147.51		
 -0.04   	  -5.09		 50.29   	 147.51		
 -0.06   	   0.00		 50.88   	 178.03		
 -0.06   	   5.09		 51.60   	 233.98		
 -0.04   	   0.00		 52.53   	 320.45		
 -0.04   	  -5.09		 53.81   	 386.57		
 -0.06   	   0.00		 55.36   	 473.04		
 -0.06   	   0.00		 57.25   	 473.04		
 -0.06   	   0.00		 59.15   	 467.95		
 -0.06   	   0.00		 61.02   	 437.43		
 -0.06   	   0.00		 62.77   	 391.66		
 -0.06   	   0.00		 64.33   	 325.53		
 -0.06   	   0.00		 65.64   	 264.50		
 -0.06   	   0.00		 66.69   	 223.80		
 -0.06   	   5.09		 67.59   	 198.37		
 -0.04   	   0.00		 68.38   	 213.63		
 -0.04   	   0.00		 69.24   	 249.24		
 -0.04   	  -5.09		 70.23   	 295.01		
 -0.06   	   5.09		 71.41   	 325.53		
 -0.04   	   0.00		 72.72   	 350.97		
 -0.04   	  -5.09		 74.12   	 371.31		
 -0.06   	   0.00		 75.60   	 386.57		
 -0.06   	   5.09		 77.15   	 391.66		
 -0.04   	   0.00		 78.72   	 376.40		
 -0.04   	   0.00		 80.22   	 345.88		
 -0.04   	  -5.09		 81.61   	 284.84		
 -0.06   	   5.09		 82.75   	 223.80		
 -0.04   	   0.00		 83.64   	 172.94		
 -0.04   	   0.00		 84.33   	 142.42		
 -0.04   	  -5.09		 84.90   	 116.99		
 -0.06   	   0.00		 85.37   	  96.64		
 -0.06   	   5.09		 85.76   	  55.95		
 -0.04   	   0.00		 85.98   	  10.17		
 -0.04   	  -5.09		 86.02(S)	 -30.52		
 -0.06   	   0.00		 85.90   	 -30.52		
 -0.06   	   0.00		 85.78   	 -35.61		
 -0.06   	   0.00		 85.64   	 -50.86		
 -0.06   	   0.00		 85.43   	 -55.95		
 -0.06   	   5.09		 85.21   	 -50.86		
 -0.04   	   0.00		 85.00   	 -55.95		
 -0.04   	   0.00		 84.78   	 -81.38		
 -0.04   	   0.00		 84.46   	-111.90		
 -0.04   	   0.00		 84.01   	-122.07		
 -0.04   	   0.00		 83.52   	-122.07		
 -0.04   	   0.00		 83.03   	-152.59		
 -0.04   	   0.00		 82.42   	-223.80		
 -0.04   	   0.00		 81.53   	-264.50		
 -0.04   	   0.00		 80.47   	-274.67		
 -0.04   	   0.00		 79.37   	-274.67		
 -0.04   	   0.00		 78.27   	-295.01		
 -0.04   	  -5.09		 77.09   	-366.22		
 -0.06   	   5.09		 75.63   	-452.69		
 -0.04   	   0.00		 73.81   	-498.47		
 -0.04   	   0.00		 71.82   	-493.39		
 -0.04   	  -5.09		 69.85   	-498.47		
 -0.06   	   0.00		 67.85   	-498.47		
 -0.06   	   5.09		 65.86   	-528.99		
 -0.04   	   0.00		 63.74   	-630.72		
 -0.04   	  -5.09		 61.22   	-813.83		
 -0.06   	   0.00		 57.97   	-986.77		
 -0.06   	   5.09		 54.02   	-1052.90		
 -0.04   	   0.00		 49.81   	-1032.55		
 -0.04   	  -5.09		 45.68   	-971.51		
 -0.06   	   0.00		 41.79   	-885.04		
 -0.06   	   5.09		 38.25   	-793.49		
 -0.04   	  -5.09		 35.08   	-707.02		
 -0.06   	   0.00		 32.25   	-656.15		
 -0.06   	   5.09		 29.62   	-615.46		
 -0.04   	   0.00		 27.16   	-559.51		
 -0.04   	   0.00		 24.92   	-513.73		
 -0.04   	  -5.09		 22.87   	-488.30		
 -0.06   	   0.00		 20.92   	-447.61		
 -0.06   	   5.09		 19.13   	-381.48		
 -0.04   	   0.00		 17.60   	-340.79		
 -0.04   	   0.00		 16.24   	-315.36		
 -0.04   	  -5.09		 14.97   	-310.27		
 -0.06   	   5.09		 13.73   	-300.10		
 -0.04   	   5.09		 12.53   	-259.41		
 -0.02   	  -5.09		 11.50   	-249.24		
 -0.04   	  -5.09		 10.50   	-254.32		
 -0.06   	   5.09		  9.48   	-249.24		
 -0.04   	   5.09		  8.48   	-223.80		
 -0.02   	  -5.09		  7.59   	-172.94		
 -0.04   	   0.00		  6.90   	-101.73		
 -0.04   	   0.00		  6.49   	 -45.78		
 -0.04   	   0.00		  6.31(D)	  20.35		
 -0.04   	   0.00		  6.39   	  71.21		
 -0.04   	   0.00		  6.67   	 101.73		
 -0.04   	  -5.09		  7.08   	 101.73		
 -0.06   	   5.09		  7.49   	  86.47		
 -0.04   	   0.00		  7.83   	  76.30		
 -0.04   	   0.00		  8.14   	  61.04		
 -0.04   	  -5.09		  8.38   	  30.52		
 -0.06   	   5.09		  8.50   	 -15.26		
 -0.04   	   0.00		  8.44   	 -61.04		
 -0.04   	   0.00		  8.20   	 -76.30		
 -0.04   	   0.00		  7.89   	 -81.38		
 -0.04   	   0.00		  7.57   	 -66.12		
 -0.04   	   0.00		  7.30   	 -45.78		
 -0.04   	   5.09		  7.12   	 -20.35		
 -0.02   	 -10.17		  7.04   	  15.26		
 -0.06   	   5.09		  7.10   	  50.86		
 -0.04   	   0.00		  7.30   	  71.21		
 -0.04   	   0.00		  7.59   	  81.38		
 -0.04   	   0.00		  7.91   	  76.30		
 -0.04   	   0.00		  8.22   	  76.30		
 -0.04   	   0.00		  8.52   	  50.86		
 -0.04   	   0.00		  8.73   	  40.69		
 -0.04   	   0.00		  8.89   	  35.61		
 -0.04   	   0.00		  9.03   	  50.86		
 -0.04   	   0.00		  9.24   	  71.21		
 -0.04   	   0.00		  9.52   	  71.21		
 -0.04   	   0.00		  9.81   	  61.04		
 -0.04   	  -5.09		 10.05   	  40.69		
 -0.06   	   5.09		 10.21   	  20.35		
 -0.04   	   5.09		 10.29   	  10.17		
 -0.02   	  -5.09		 10.34   	  10.17		
 -0.04   	   0.00		 10.38   	   0.00		
 -0.04   	   0.00		 10.38   	   5.09		
 -0.04   	   0.00		 10.40   	  15.26		
 -0.04   	   0.00		 10.46   	  50.86		
 -0.04   	  -5.09		 10.66   	 101.73		
 -0.06   	   5.09		 11.07   	 122.07		
 -0.04   	   5.09		 11.56(E)	 178.03		
 -0.02   	  -5.09		 12.27   	 239.06		
 -0.04   	   0.00		 13.22   	 254.32		
 -0.04   	   5.09		 14.24   	 208.54		
 -0.02   	   0.00		 15.08   	 132.25		
 -0.02   	   0.00		 15.61   	  71.21		
 -0.02   	  -5.09		 15.89   	  50.86		
 -0.04   	   0.00		 16.09   	 132.25		
 -0.04   	   5.09		 16.62   	  71.21		
 -0.02   	  -5.09		 16.91   	  45.78		
 -0.04   	   0.00		 17.09   	 101.73		
 -0.04   	   5.09		 17.50   	 223.80		
 -0.02   	   0.00		 18.39   	 396.74		
 -0.02   	   0.00		 19.98   	 559.51		
 -0.02   	  -5.09		 22.22   	 661.24		
 -0.04   	   5.09		 24.86   	 737.54		
 -0.02   	   0.00		 27.81   	 798.57		
 -0.02   	  -5.09		 31.01   	 824.00		
 -0.04   	   0.00		 34.30   	 818.92		
 -0.04   	   0.00		 37.58   	 752.79		
 -0.04   	   5.09		 40.59   	 656.15		
 -0.02   	   0.00		 43.21   	 564.60		
 -0.02   	  -5.09		 45.47   	 457.78		
 -0.04   	   0.00		 47.30   	 335.71		
 -0.04   	   0.00		 48.65   	 233.98		
 -0.04   	   5.09		 49.58   	 162.77		
 -0.02   	  -5.09		 50.23   	 132.25		
 -0.04   	   0.00		 50.76   	 132.25		
 -0.04   	   5.09		 51.29   	 172.94		
 -0.02   	   0.00		 51.98   	 228.89		
 -0.02   	  -5.09		 52.90   	 305.19		
 -0.04   	   0.00		 54.12   	 371.31		
 -0.04   	   0.00		 55.61   	 508.65		
 -0.04   	   0.00		 57.64   	 518.82		
 -0.04   	   0.00		 59.71   	 508.65		
 -0.04   	   0.00		 61.75   	 483.21		
 -0.04   	   5.09		 63.68   	 442.52		
 -0.02   	  -5.09		 65.45   	 386.57		
 -0.04   	   0.00		 67.00   	 340.79		
 -0.04   	   0.00		 68.36   	 315.36		
 -0.04   	   5.09		 69.62   	 289.93		
 -0.02   	  -5.09		 70.78   	 284.84		
 -0.04   	   0.00		 71.92   	 269.58		
 -0.04   	   5.09		 73.00   	 289.93		
 -0.02   	   0.00		 74.16   	 320.45		
 -0.02   	  -5.09		 75.44   	 361.14		
 -0.04   	   0.00		 76.89   	 391.66		
 -0.04   	   0.00		 78.45   	 412.00		
 -0.04   	   5.09		 80.10   	 406.92		
 -0.02   	  -5.09		 81.73   	 391.66		
 -0.04   	   0.00		 83.30   	 366.22		
 -0.04   	   5.09		 84.76   	 330.62		
 -0.02   	   0.00		 86.08   	 274.67		
 -0.02   	   0.00		 87.18   	 203.46		
 -0.02   	   0.00		 88.00   	 137.33		
 -0.02   	  -5.09		 88.54   	  96.64		
 -0.04   	   5.09		 88.93   	  66.12		
 -0.02   	   0.00		 89.20   	  30.52		
 -0.02   	  -5.09		 89.32   	  10.17		
 -0.04   	   0.00		 89.36   	  15.26		
 -0.04   	   5.09		 89.42   	  25.43		
 -0.02   	  -5.09		 89.52   	  15.26		
 -0.04   	   0.00		 89.58(S)	 -15.26		
 -0.04   	   0.00		 89.52   	 -50.86		
 -0.04   	   5.09		 89.32   	 -55.95		
 -0.02   	   0.00		 89.09   	 -15.26		
 -0.02   	   0.00		 89.03   	  -5.09		
 -0.02   	   0.00		 89.01   	 -66.12		
 -0.02   	   0.00		 88.75   	-137.33		
 -0.02   	  -5.09		 88.20   	-178.03		
 -0.04   	   5.09		 87.49   	-188.20		
 -0.02   	  -5.09		 86.73   	-178.03		
 -0.04   	   0.00		 86.02   	-172.94		
 -0.04   	   5.09		 85.33   	-223.80		
 -0.02   	   0.00		 84.44   	-305.19		
 -0.02   	  -5.09		 83.21   	-386.57		
 -0.04   	   0.00		 81.67   	-422.18		
 -0.04   	   5.09		 79.98   	-447.61		
 -0.02   	   0.00		 78.19   	-493.39		
 -0.02   	   0.00		 76.22   	-528.99		
 -0.02   	   0.00		 74.10   	-544.25		
 -0.02   	   0.00		 71.92   	-523.90		
 -0.02   	   0.00		 69.83   	-478.13		
 -0.02   	  -5.09		 67.91   	-478.13		
 -0.04   	   0.00		 66.00   	-610.37		
 -0.04   	   0.00		 63.56   	-854.52		
 -0.04   	   0.00		 60.14   	-1037.64		
 -0.04   	   0.00		 55.99   	-1063.07		
 -0.04   	   0.00		 51.74   	-991.86		
 -0.04   	   5.09		 47.77   	-935.91		
 -0.02   	   5.09		 44.03   	-890.13		
  0.00   	  -5.09		 40.47   	-818.92		
 -0.02   	  -5.09		 37.19   	-722.28		
 -0.04   	   5.09		 34.30   	-615.46		
 -0.02   	   0.00		 31.84   	-539.16		
 -0.02   	   0.00		 29.68   	-498.47		
 -0.02   	   0.00		 27.69   	-457.78		
 -0.02   	   0.00		 25.86   	-447.61		
 -0.02   	   0.00		 24.07   	-452.69		
 -0.02   	   0.00		 22.26   	-462.87		
 -0.02   	  -5.09		 20.41   	-442.52		
 -0.04   	   5.09		 18.64   	-396.74		
 -0.02   	   0.00		 17.05   	-376.40		
 -0.02   	   0.00		 15.54   	-371.31		
 -0.02   	  -5.09		 14.06   	-371.31		
 -0.04   	   5.09		 12.57   	-320.45		
 -0.02   	   0.00		 11.29   	-264.50		
 -0.02   	   0.00		 10.23   	-223.80		
 -0.02   	   0.00		  9.34   	-183.11		
 -0.02   	  -5.09		  8.61   	-137.33		
 -0.04   	   5.09		  8.06   	 -86.47		
 -0.02   	   0.00		  7.71   	 -40.69		
 -0.02   	  -5.09		  7.55(D)	  15.26		
 -0.04   	   0.00		  7.61   	  55.95		
 -0.04   	   5.09		  7.83   	  86.47		
 -0.02   	   0.00		  8.18   	 101.73		
 -0.02   	   0.00		  8.59   	 127.16		
 -0.02   	   0.00		  9.09   	 137.33		
 -0.02   	   0.00		  9.64   	 122.07		
 -0.02   	   0.00		 10.13   	  86.47		
 -0.02   	   0.00		 10.48   	  30.52		
 -0.02   	  -5.09		 10.60   	 -10.17		
 -0.04   	   5.09		 10.56   	 -45.78		
 -0.02   	   0.00		 10.38   	 -61.04		
 -0.02   	   0.00		 10.13   	 -61.04		
 -0.02   	   0.00		  9.89   	 -45.78		
 -0.02   	   0.00		  9.70   	 -35.61		
 -0.02   	   0.00		  9.56   	 -30.52		
 -0.02   	   0.00		  9.44   	 -40.69		
 -0.02   	  -5.09		  9.28   	 -10.17		
 -0.04   	   0.00		  9.24   	  50.86		
 -0.04   	   5.09		  9.44   	 127.16		
 -0.02   	   0.00		  9.95   	 152.59		
 -0.02   	   0.00		 10.56   	 152.59		
 -0.02   	   0.00		 11.17   	 116.99		
 -0.02   	   0.00		 11.64   	  81.38		
 -0.02   	   0.00		 11.96   	  40.69		
 -0.02   	   0.00		 12.13   	  25.43		
 -0.02   	   0.00		 12.23   	  15.26		
 -0.02   	   0.00		 12.29   	   5.09		
 -0.02   	   0.00		 12.31   	  15.26		
 -0.02   	   0.00		 12.37   	  35.61		
 -0.02   	   0.00		 12.51   	  40.69		
 -0.02   	   0.00		 12.68   	  35.61		
 -0.02   	   0.00		 12.82   	  30.52		
 -0.02   	   0.00		 12.94   	  25.43		
 -0.02   	  -5.09		 13.04   	  20.35		
 -0.04   	   5.09		 13.12   	  20.35		
 -0.02   	   5.09		 13.20   	  35.61		
  0.00   	  -5.09		 13.35(E)	  45.78		
 -0.02   	   0.00		 13.53   	  66.12		
 -0.02   	   0.00		 13.79   	  81.38		
 -0.02   	   0.00		 14.12   	  86.47		
 -0.02   	   0.00		 14.47   	 106.82		
 -0.02   	   0.00		 14.89   	 142.42		
 -0.02   	   0.00		 15.46   	 208.54		
 -0.02   	   0.00		 16.30   	 330.62		
 -0.02   	   0.00		 17.62   	 330.62		
 -0.02   	   0.00		 18.94   	 345.88		
 -0.02   	   0.00		 20.33   	 361.14		
 -0.02   	   0.00		 21.77   	 335.71		
 -0.02   	   0.00		 23.11   	 289.93		
 -0.02   	   0.00		 24.27   	 295.01		
 -0.02   	   0.00		 25.45   	 412.00		
 -0.02   	   5.09		 27.10   	 569.68		
  0.00   	  -5.09		 29.38   	 671.41		
 -0.02   	   0.00		 32.06   	 732.45		
 -0.02   	  -5.09		 34.99   	 768.05		
 -0.04   	   5.09		 38.07   	 798.57		
 -0.02   	   0.00		 41.26   	 793.49		
 -0.02   	   0.00		 44.44   	 757.88		
 -0.02   	   0.00		 47.47   	 676.50		
 -0.02   	   5.09		 50.17   	 559.51		
  0.00   	  -5.09		 52.41   	 432.35		
 -0.02   	   0.00		 54.14   	 310.27		
 -0.02   	   0.00		 55.38   	 223.80		
 -0.02   	   5.09		 56.28   	 188.20		
  0.00   	  -5.09		 57.03   	 183.11		
 -0.02   	  -5.09		 57.76   	 203.46		
 -0.04   	   5.09		 58.58   	 259.41		
 -0.02   	   5.09		 59.61   	 310.27		
  0.00   	  -5.09		 60.85   	 386.57		
 -0.02   	   0.00		 62.40   	 366.22		
 -0.02   	   5.09		 63.87   	 376.40		
  0.00   	  -5.09		 65.37   	 401.83		
 -0.02   	   0.00		 66.98   	 401.83		
 -0.02   	   0.00		 68.59   	 371.31		
 -0.02   	   0.00		 70.07   	 330.62		
 -0.02   	   0.00		 71.39   	 295.01		
 -0.02   	  -5.09		 72.57   	 274.67		
 -0.04   	   5.09		 73.67   	 259.41		
 -0.02   	   0.00		 74.71   	 259.41		
 -0.02   	   0.00		 75.75   	 274.67		
 -0.02   	   0.00		 76.85   	 295.01		
 -0.02   	   0.00		 78.03   	 320.45		
 -0.02   	   5.09		 79.31   	 345.88		
  0.00   	   0.00		 80.69   	 356.05		
  0.00   	  -5.09		 82.12   	 356.05		
 -0.02   	   0.00		 83.54   	 340.79		
 -0.02   	   0.00		 84.90   	 320.45		
 -0.02   	   5.09		 86.18   	 300.10		
  0.00   	  -5.09		 87.39   	 295.01		
 -0.02   	   0.00		 88.57   	 269.58		
 -0.02   	   0.00		 89.64   	 223.80		
 -0.02   	   0.00		 90.54   	 172.94		
 -0.02   	   0.00		 91.23   	 122.07		
 -0.02   	   0.00		 91.72   	  91.56		
 -0.02   	   0.00		 92.09   	  66.12		
 -0.02   	   0.00		 92.35   	  30.52		
 -0.02   	   5.09		 92.47(S)	 -10.17		
  0.00   	  -5.09		 92.43   	 -35.61		
 -0.02   	   0.00		 92.29   	 -66.12		
 -0.02   	   0.00		 92.02   	 -91.56		
 -0.02   	   0.00		 91.66   	-122.07		
 -0.02   	   0.00		 91.17   	-152.59		
 -0.02   	   0.00		 90.56   	-183.11		
 -0.02   	   0.00		 89.83   	-147.51		
 -0.02   	   5.09		 89.24   	 -86.47		
  0.00   	  -5.09		 88.89   	 -81.38		
 -0.02   	   0.00		 88.57   	-132.25		
 -0.02   	   0.00		 88.04   	-172.94		
 -0.02   	   5.09		 87.34   	-223.80		
  0.00   	   0.00		 86.45   	-284.84		
  0.00   	  -5.09		 85.31   	-315.36		
 -0.02   	   0.00		 84.05   	-320.45		
 -0.02   	   5.09		 82.77   	-361.14		
  0.00   	  -5.09		 81.32   	-467.95		
 -0.02   	   0.00		 79.45   	-549.34		
 -0.02   	   0.00		 77.25   	-528.99		
 -0.02   	   0.00		 75.14   	-483.21		
 -0.02   	   0.00		 73.20   	-483.21		
 -0.02   	   0.00		 71.27   	-528.99		
 -0.02   	   0.00		 69.16   	-640.89		
 -0.02   	   0.00		 66.59   	-808.75		
 -0.02   	   0.00		 63.36   	-940.99		
 -0.02   	   0.00		 59.59   	-981.68		
 -0.02   	   0.00		 55.67   	-966.43		
 -0.02   	   0.00		 51.80   	-961.34		
 -0.02   	   5.09		 47.96   	-966.43		
  0.00   	   0.00		 44.09   	-910.47		
  0.00   	  -5.09		 40.45   	-818.92		
 -0.02   	   5.09		 37.17   	-742.62		
  0.00   	   0.00		 34.20   	-661.24		
  0.00   	   0.00		 31.56   	-569.68		
  0.00   	  -5.09		 29.28   	-498.47		
 -0.02   	   0.00		 27.28   	-447.61		
 -0.02   	   0.00		 25.49   	-412.00		
 -0.02   	   0.00		 23.85   	-396.74		
 -0.02   	   0.00		 22.26   	-401.83		
 -0.02   	   0.00		 20.65   	-417.09		
 -0.02   	   5.09		 18.98   	-417.09		
  0.00   	   0.00		 17.31   	-396.74		
  0.00   	  -5.09		 15.73   	-356.05		
 -0.02   	   5.09		 14.30   	-305.19		
  0.00   	   0.00		 13.08   	-254.32		
  0.00   	   0.00		 12.07   	-188.20		
  0.00   	  -5.09		 11.31   	-132.25		
 -0.02   	   0.00		 10.78   	 -86.47		
 -0.02   	   5.09		 10.44   	 -50.86		
  0.00   	   0.00		 10.23(D)	  15.26		
  0.00   	   0.00		 10.29   	  66.12		
  0.00   	   0.00		 10.56   	  61.04		
  0.00   	   0.00		 10.80   	  30.52		
  0.00   	   0.00		 10.93   	   0.00		
  0.00   	   0.00		 10.93   	 -15.26		
  0.00   	  -5.09		 10.86   	 -15.26		
 -0.02   	   0.00		 10.80   	 -20.35		
 -0.02   	   5.09		 10.72   	 -25.43		
  0.00   	   5.09		 10.62   	 -10.17		
  0.02   	  -5.09		 10.58   	   5.09		
  0.00   	   0.00		 10.60   	  40.69		
  0.00   	   5.09		 10.76   	  61.04		
  0.02   	  -5.09		 11.01   	  71.21		
  0.00   	  -5.09		 11.29   	  61.04		
 -0.02   	   5.09		 11.54   	  35.61		
  0.00   	   0.00		 11.68   	  15.26		
  0.00   	   0.00		 11.74   	  -5.09		
  0.00   	  -5.09		 11.72   	 -20.35		
 -0.02   	   0.00		 11.64   	 -10.17		
 -0.02   	   5.09		 11.60   	   0.00		
  0.00   	   0.00		 11.60   	  10.17		
  0.00   	  -5.09		 11.64   	  15.26		
 -0.02   	   0.00		 11.70   	  30.52		
 -0.02   	   5.09		 11.82   	  45.78		
  0.00   	   0.00		 12.00   	  61.04		
  0.00   	  -5.09		 12.25   	  91.56		
 -0.02   	   0.00		 12.61   	  91.56		
 -0.02   	   5.09		 12.98   	  81.38		
  0.00   	   5.09		 13.31   	  71.21		
  0.02   	  -5.09		 13.59   	  71.21		
  0.00   	  -5.09		 13.88   	  76.30		
 -0.02   	   5.09		 14.18   	  76.30		
  0.00   	   5.09		 14.49   	  71.21		
  0.02   	  -5.09		 14.77   	  45.78		
  0.00   	   0.00		 14.95   	   5.09		
  0.00   	   0.00		 14.97   	 -35.61		
  0.00   	   0.00		 14.83   	 -66.12		
  0.00   	  -5.09		 14.57   	 -76.30		
 -0.02   	   0.00		 14.26   	 -55.95		
 -0.02   	   5.09		 14.04(E)	 -20.35		
  0.00   	   0.00		 13.96   	  20.35		
  0.00   	  -5.09		 14.04   	  81.38		
 -0.02   	   5.09		 14.36   	 162.77		
  0.00   	   5.09		 15.02   	 340.79		
  0.02   	  -5.09		 16.38   	 366.22		
  0.00   	  -5.09		 17.84   	 345.88		
 -0.02   	   5.09		 19.23   	 340.79		
  0.00   	   0.00		 20.59   	 391.66		
  0.00   	   0.00		 22.16   	 432.35		
  0.00   	  -5.09		 23.89   	 457.78		
 -0.02   	   0.00		 25.72   	 539.16		
 -0.02   	   0.00		 27.87   	 656.15		
 -0.02   	   5.09		 30.50   	 722.28		
  0.00   	  -5.09		 33.39   	 747.71		
