WITTCASE NUMBER: HA000169
SAMPLE NUMBER:   26
TIME RESOLUTION: 4 ms/sample
mmHg RESOLUTION: 0.0203458 mmHg/unit
DATA UNITS:      mmHg, mmHg/sec

------------------------- Begin Data -------------------------
  AO     	  AO'		  MPA     	  MPA'		
 97.03   	  15.26		 35.54   	  -5.09		
 97.09   	  -5.09		 35.52   	 -61.04		
 97.07   	 -25.43		 35.28   	-152.59		
 96.97   	 -35.61		 34.67   	-162.77		
 96.83   	 -45.78		 34.02   	-132.25		
 96.64   	 -50.86		 33.49   	-137.33		
 96.44   	 -50.86		 32.94   	-127.16		
 96.24   	 -55.95		 32.43   	-142.42		
 96.01   	 -61.04		 31.86   	-147.51		
 95.77   	 -55.95		 31.27   	-127.16		
 95.54   	 -66.12		 30.76   	-116.99		
 95.28   	 -71.21		 30.29   	-132.25		
 94.99   	-142.42		 29.77   	-381.48		
 94.42   	 -81.38		 28.24   	-289.93		
 94.10   	 -91.56		 27.08   	-356.05		
 93.73   	 -91.56		 25.66   	-249.24		
 93.37   	 -91.56		 24.66   	-188.20		
 93.00   	 -91.56		 23.91   	-264.50		
 92.63   	 -91.56		 22.85   	-295.01		
 92.27   	 -96.64		 21.67   	-320.45		
 91.88   	 -96.64		 20.39   	-244.15		
 91.50   	  N/A		 19.41   	  N/A		
