WITTCASE NUMBER: HA002118
SAMPLE NUMBER:   17
TIME RESOLUTION: 4 ms/sample
mmHg RESOLUTION: 0.0203458 mmHg/unit
DATA UNITS:      mmHg, mmHg/sec

------------------------- Begin Data -------------------------
  MPA     	  MPA'		  FA     	  FA'		
 20.06   	  30.52		 62.01   	-111.90		
 20.18   	  20.35		 61.57   	-111.90		
 20.26   	   5.09		 61.12   	-116.99		
 20.28   	 -10.17		 60.65   	-111.90		
 20.24   	 -30.52		 60.20   	-106.82		
 20.12   	 -45.78		 59.78   	-101.73		
 19.94   	 -61.04		 59.37   	 -96.64		
 19.69   	 -71.21		 58.98   	 -81.38		
 19.41   	 -81.38		 58.66   	 -76.30		
 19.08   	 -86.47		 58.35   	 -71.21		
 18.74   	 -91.56		 58.07   	 -71.21		
 18.37   	 -86.47		 57.78   	 -66.12		
 18.03   	 -86.47		 57.52   	 -61.04		
 17.68   	 -71.21		 57.27   	 -66.12		
 17.40   	 -61.04		 57.01   	 -66.12		
 17.15   	 -55.95		 56.74   	 -61.04		
 16.93   	 -45.78		 56.50   	 -55.95		
 16.74   	 -35.61		 56.28   	 -55.95		
 16.60   	 -30.52		 56.05   	 -55.95		
 16.48   	 -20.35		 55.83   	 -50.86		
 16.40   	 -15.26		 55.63   	 -55.95		
 16.34   	 -25.43		 55.40   	 -55.95		
 16.24   	 -25.43		 55.18   	 -55.95		
 16.13   	 -30.52		 54.95   	 -61.04		
 16.01   	 -20.35		 54.71   	 -50.86		
 15.93   	 -15.26		 54.51   	 -50.86		
 15.87   	 -10.17		 54.30   	 -45.78		
 15.83   	  -5.09		 54.12   	 -45.78		
 15.81   	 -10.17		 53.94   	 -45.78		
 15.77   	 -20.35		 53.75   	 -45.78		
 15.69   	 -20.35		 53.57   	 -45.78		
 15.61   	 -25.43		 53.39   	 -50.86		
 15.50   	 -35.61		 53.18   	 -61.04		
 15.36   	 -35.61		 52.94   	 -55.95		
 15.22   	 -45.78		 52.72   	 -66.12		
 15.04   	 -50.86		 52.45   	 -55.95		
 14.83   	 -45.78		 52.23   	 -61.04		
 14.65   	 -45.78		 51.98   	 -50.86		
 14.47   	 -40.69		 51.78   	 -50.86		
 14.30   	 -40.69		 51.58   	 -50.86		
 14.14   	 -40.69		 51.37   	 -45.78		
 13.98   	 -30.52		 51.19   	 -50.86		
 13.86   	  N/A		 50.99   	  N/A		
